event,frame,slot,routine,name,role,cls,blend,peak,life,mood,span,off,wild,hrot,tz,tx,ty,tr,schemeA,schemeB,leg
spawn,10227561,1,333,310 oil rings,1,0,1,176,992,0,13343,19672,0,0,2.4240,-0.0365,-0.1753,3.3909,142,20,9987
spawn,10227903,4,369,346 deep plasma,0,0,0,256,1229,0,17000,28660,0,0,1.1507,0.0000,0.0000,6.1835,20,88,9988
spawn,10228520,3,524,501 st elmos fire,3,0,1,85,376,0,3280,6258,0,0,2.4405,0.2153,0.1353,6.2832,20,88,9988
spawn,10228754,2,624,601 glyph glints,3,0,1,131,370,0,6521,11919,15,1,1.3525,-0.2929,0.2435,2.9920,88,9,9989
spawn,10229063,1,288,265 medallion grid,1,0,1,177,577,0,13656,20639,29,0,0.6073,0.0247,0.2953,3.3909,88,9,9989
spawn,10229179,4,355,332 starburst field,1,0,0,256,902,1,17000,1725,0,0,1.2986,0.0000,0.0000,4.9867,88,9,9989
spawn,10229595,4,429,406 velvet swirl,0,0,0,256,776,1,17000,11481,0,0,1.3685,0.0000,0.0000,3.5904,88,9,9989
spawn,10230051,3,58,035 string cardioid,2,0,4,77,827,1,4875,31771,0,0,2.0361,-0.1894,-0.3000,2.6928,9,163,9990
spawn,10230208,2,574,551 hummingbirds,3,0,4,90,755,1,14000,18425,0,0,0.7161,-0.0835,-0.1871,1.1968,9,163,9990
spawn,10230461,4,72,049 voronoi breath,0,0,0,256,1373,1,17000,25275,0,0,1.4384,0.0000,0.0000,1.9947,9,163,9990
spawn,10231325,1,195,172 villarceau weave,2,0,4,90,928,1,17000,246,120,1,0.4985,-0.2365,0.1706,5.8843,163,107,9991
spawn,10231793,4,452,429 soft argyle,0,0,0,256,856,2,17000,8271,0,0,1.2945,0.0000,0.0000,1.8949,163,107,9991
spawn,10232637,2,204,181 icosahedral mirror,2,0,2,109,1145,2,17000,26484,0,0,2.4282,0.1988,-0.1424,2.8923,107,70,9992
spawn,10232703,4,269,246 sinew strands,1,0,0,256,752,1,17000,18290,0,0,1.0775,0.0000,0.0000,1.0971,107,70,9992
spawn,10233047,4,448,425 wavy checker,0,0,0,256,697,0,17000,3209,0,0,1.0701,0.0000,0.0000,1.3963,70,168,9993
spawn,10233350,3,39,016 shadebob rosette,2,0,4,73,502,0,4875,14567,0,0,0.5129,-0.1071,0.0082,5.4853,70,168,9993
spawn,10233776,1,234,211 marble veins,1,0,1,145,724,0,13906,30796,0,0,2.4713,-0.0835,-0.2035,2.1941,70,168,9993
spawn,10233812,4,233,210 oil slick,0,0,0,256,689,2,17000,20242,0,0,1.2986,0.0000,0.0000,3.1915,70,168,9993
spawn,10234216,4,198,175 glenz vectors,1,0,0,256,1218,2,17000,5537,0,0,1.3077,0.0000,0.0000,4.5877,168,6,9994
spawn,10234456,4,409,386 quilted padding,0,0,0,256,795,1,17000,13782,0,0,1.2616,0.0000,0.0000,4.7872,168,6,9994
spawn,10234754,3,133,110 firefly sync,3,0,1,97,501,1,4750,21321,0,0,0.9686,0.1541,-0.1635,1.3963,168,6,9994
spawn,10235019,2,503,480 tesla coil,3,0,1,106,1221,1,11593,1516,0,0,1.2663,0.0953,-0.2224,0.6981,6,144,9995
spawn,10235311,4,37,014 copper octarings,0,0,0,256,1495,1,17000,26625,0,0,1.1573,0.0000,0.0000,2.3936,6,144,9995
spawn,10235775,1,294,271 aurora swirl,1,0,1,140,609,1,17000,12389,0,0,1.8739,0.2129,-0.1188,0.0997,6,144,9995
spawn,10235979,3,609,586 fireflies,3,0,1,82,561,1,7250,5877,0,1,2.3994,0.1306,0.0718,1.9947,144,39,9996
spawn,10236830,4,222,199 talbot carpet,0,0,0,256,1115,2,17000,15560,0,0,1.1277,0.0000,0.0000,1.6955,144,39,9996
spawn,10237308,2,97,074 slow lightning,3,0,2,78,956,2,17000,3471,50,2,2.2311,-0.0859,-0.1729,0.2992,39,170,9997
spawn,10237605,1,590,567 rolling pinions,2,0,2,78,1413,2,17000,26760,0,0,1.4798,0.0929,-0.0976,2.2939,39,170,9997
spawn,10237916,4,440,417 sun halo,0,0,0,256,976,0,17000,19565,0,0,1.1721,0.0000,0.0000,0.0000,39,170,9997
spawn,10238274,3,580,557 gear pair,3,0,1,104,384,0,4153,31133,0,0,2.0402,-0.1024,0.2059,6.0837,170,98,9998
spawn,10238997,4,486,463 julia drift,0,0,0,256,872,2,32768,6450,0,0,1.3003,0.0000,0.0000,1.1968,98,2,9999
spawn,10239367,2,618,595 mote swarm,3,0,4,90,578,2,17000,24567,0,0,1.1082,-0.2012,-0.0788,2.9920,98,2,9999
spawn,10239492,3,215,192 steiner pearls,3,0,2,84,410,2,8859,17293,0,0,1.6912,-0.2553,0.0012,2.5931,98,2,9999
spawn,10239726,1,510,487 aurora bolts,2,0,1,136,1072,2,17000,31694,21,2,1.9848,0.2506,0.1776,3.3909,98,2,9999
spawn,10239966,4,250,227 wind grass,1,0,0,256,727,1,17000,13207,0,0,1.2123,0.0000,0.0000,3.7899,98,2,9999
spawn,10240397,4,430,407 geodesic dome,0,0,0,256,671,2,17000,7008,0,0,1.3373,0.0000,0.0000,2.3936,2,153,10000
spawn,10240916,2,109,086 gem orbit,2,0,1,127,705,2,13312,13922,172,0,0.6504,0.1753,0.0153,2.5931,2,153,10000
spawn,10241128,4,476,453 bathymetry,0,0,0,256,743,1,17000,27108,0,0,1.3208,0.0000,0.0000,1.6955,153,79,10001
spawn,10241719,3,56,033 rose engine,2,0,1,96,354,1,7046,4497,177,0,2.2557,-0.1471,0.1141,3.3909,153,79,10001
spawn,10241807,1,148,125 attractor dust,2,0,1,133,582,1,17000,23076,83,0,1.0199,-0.1400,-0.1188,2.5931,153,79,10001
spawn,10241887,4,66,043 turing labyrinth,0,0,0,256,933,1,17000,19896,0,0,1.1959,0.0000,0.0000,0.9973,153,79,10001
spawn,10242805,4,460,437 granulation,0,0,0,256,673,2,17000,3277,0,0,1.0249,0.0000,0.0000,4.5877,79,30,10002
spawn,10243172,3,555,532 stepped leader,3,0,2,103,572,2,9398,20676,0,2,2.4097,0.1871,-0.1471,1.8949,30,90,10003
spawn,10243311,1,219,196 craquelure,2,0,1,178,902,2,17000,16132,115,0,2.3050,-0.0741,-0.2153,2.7925,30,90,10003
spawn,10243418,2,592,569 pendulum wave,3,0,2,122,1380,2,17000,10114,0,0,2.0587,0.1376,0.1306,5.1861,30,90,10003
spawn,10243547,4,454,431 bullseye tiedye,0,0,0,256,630,0,17000,28223,0,0,1.3003,0.0000,0.0000,2.9920,30,90,10003
spawn,10244299,4,69,046 rps trichrome,0,0,0,256,1112,0,17000,468,0,0,1.3307,0.0000,0.0000,1.2965,90,26,10004
spawn,10244646,3,537,514 bead lightning,3,0,1,78,538,0,3707,24621,59,1,0.4411,-0.0153,-0.2082,2.9920,90,26,10004
spawn,10245107,1,162,139 harmonic orb,2,0,1,141,869,0,11125,18336,0,0,2.0504,-0.2318,-0.1188,5.5851,90,26,10004
spawn,10245537,4,93,070 vortex petals,0,0,0,256,906,1,17000,8290,0,0,1.2485,0.0000,0.0000,6.0837,26,119,10005
spawn,10245969,3,144,121 chladni sand,3,0,1,90,770,1,4796,30281,22,0,1.8308,-0.0859,0.0435,1.1968,26,119,10005
spawn,10246265,2,206,183 string hyperboloid,3,0,1,128,1173,1,13062,24528,0,0,1.3628,-0.0529,-0.2082,4.7872,119,109,10006
spawn,10246470,4,307,284 frost edges,1,0,0,256,760,1,17000,1580,0,0,1.0940,0.0000,0.0000,5.7845,119,109,10006
spawn,10246869,1,305,282 comb jelly,1,0,1,153,1123,1,17000,11697,0,0,1.3587,0.0553,0.0106,4.7872,119,109,10006
spawn,10247362,4,416,393 grouted tiles,0,0,0,256,896,2,17000,18247,0,0,1.1564,0.0000,0.0000,3.4907,109,171,10007
spawn,10247934,3,517,494 upward streamers,3,0,2,103,374,2,11109,27930,0,0,0.7490,0.2953,0.0553,2.8923,109,171,10007
spawn,10248372,4,47,024 munch frost,0,0,0,256,1617,2,17000,6890,0,0,1.3068,0.0000,0.0000,5.5851,171,99,10008
spawn,10248850,1,62,039 butterfly lace,2,0,2,102,744,2,17000,26682,37,1,1.9437,0.2600,-0.1329,2.1941,171,99,10008
spawn,10249021,2,565,542 satellite orbits,3,0,2,102,566,2,17000,16600,0,0,0.4903,0.0200,0.1376,4.2885,171,99,10008
spawn,10249566,3,507,484 lightning ring,3,0,2,80,882,2,9093,11778,0,0,0.4164,-0.0129,0.0388,0.1995,99,5,10009
spawn,10249963,4,427,404 crushed velvet,0,0,0,256,690,2,17000,19301,0,0,1.3751,0.0000,0.0000,2.6928,99,5,10009
spawn,10250625,4,359,336 slow plasma,0,0,0,256,1067,1,17000,1319,0,0,1.1318,0.0000,0.0000,3.4907,5,48,10010
spawn,10251079,1,223,200 lorenz ribbon,2,0,4,90,628,1,17000,17495,0,0,1.5927,0.0600,0.1494,0.1995,5,48,10010
spawn,10251429,3,128,105 rule mandala,3,0,1,82,767,1,7515,24395,0,0,0.7818,0.1729,0.1824,5.6848,48,63,10011
spawn,10251534,2,208,185 sandpile,2,0,1,136,1255,1,14531,11138,0,0,1.8103,0.0059,-0.0365,1.7952,48,63,10011
spawn,10251706,4,252,229 stained glass,1,0,0,256,794,1,17000,6102,0,0,1.1630,0.0000,0.0000,1.0971,48,63,10011
spawn,10252413,1,116,093 cathedral fan,2,0,1,153,962,1,17000,27019,0,0,0.5006,0.0812,-0.0435,1.9947,63,96,10012
spawn,10252417,4,282,259 chevron stream,1,0,0,256,1073,2,17000,19805,0,0,1.0595,0.0000,0.0000,3.8896,63,96,10012
spawn,10252980,4,424,401 hammered metal,0,0,0,256,764,2,17000,32013,0,0,1.2345,0.0000,0.0000,5.2859,63,96,10012
spawn,10253631,3,512,489 lichtenberg disc,3,0,2,85,518,2,9328,15925,84,0,2.4364,0.0106,0.0694,3.1915,96,115,10013
spawn,10253713,4,386,363 milky band,0,0,0,256,887,0,17000,8627,0,0,1.1375,0.0000,0.0000,5.9840,96,115,10013
spawn,10254246,2,61,038 guilloche rings,2,0,1,114,530,0,7927,28624,0,0,1.9519,-0.0741,0.2412,0.6981,96,115,10013
spawn,10254567,1,296,273 ribbon streams,1,0,1,159,670,0,13468,20401,0,0,0.4390,0.1047,0.0624,2.1941,115,65,10014
spawn,10254608,4,633,610 flame ifs,0,0,0,256,1153,1,17000,14060,0,0,1.3899,0.0000,0.0000,5.8843,115,65,10014
spawn,10255069,3,546,523 strike cascade,3,0,1,109,626,1,6703,2839,0,2,2.0792,0.0106,-0.2435,2.5931,115,65,10014
spawn,10255770,4,18,asm,0,1,0,256,164,1,17000,25094,0,0,1.3471,0.0000,0.0000,5.3856,65,54,10015
spawn,10256070,4,467,444 ink wash gradient,0,0,0,256,757,1,17000,10579,0,0,1.1285,0.0000,0.0000,4.8869,65,54,10015
spawn,10256446,2,167,144 newton filigree,3,0,4,90,563,1,14593,26037,9,1,1.3073,-0.2224,-0.2129,2.7925,54,71,10016
spawn,10256598,1,185,162 orbital lobes,2,0,1,170,909,1,17000,1287,165,1,2.4364,-0.0106,-0.1541,4.4880,54,71,10016
spawn,10256674,3,560,537 pylon arcs,3,0,1,94,459,1,6953,6173,0,0,2.0689,-0.2694,0.2059,4.7872,54,71,10016
spawn,10256815,4,16,asm,0,1,0,256,203,2,17000,21316,0,0,1.1901,0.0000,0.0000,4.0891,54,71,10016
spawn,10257220,4,442,419 ring moire,0,0,0,256,676,2,17000,14240,0,0,1.1342,0.0000,0.0000,6.1835,54,71,10016
spawn,10257886,2,547,524 orbiting balls,3,0,2,131,756,2,17000,29654,0,0,0.9070,-0.0176,-0.2906,0.9973,71,143,10017
spawn,10257949,1,356,333 tulle gather,1,0,1,135,980,2,17000,6030,0,1,1.3894,-0.0600,-0.0624,0.2992,71,143,10017
spawn,10258033,4,360,337 plasma bloom,0,0,0,256,650,2,17000,22369,0,0,1.0241,0.0000,0.0000,4.7872,71,143,10017
spawn,10258433,3,495,472 ribbon lightning,3,0,2,111,756,2,9820,12544,0,0,1.8801,-0.1071,0.1188,2.3936,143,0,10018
spawn,10258815,4,422,399 brushed metal,0,0,0,256,843,0,17000,25537,0,0,1.2468,0.0000,0.0000,0.0997,143,0,10018
spawn,10259442,1,329,306 paisley field,1,0,1,153,647,0,14000,10514,0,0,1.1780,-0.2412,0.0318,3.4907,143,0,10018
spawn,10259533,2,611,588 pollen drift,3,0,1,131,517,0,7681,16919,93,2,1.3812,-0.1400,0.2506,0.6981,0,105,10019
spawn,10259813,4,293,270 tapestry bands,1,0,0,256,726,0,17000,315,0,0,1.0751,0.0000,0.0000,5.4853,0,105,10019
spawn,10260093,4,84,061 checker tunnel,0,0,0,256,1251,1,17000,24069,0,0,1.4227,0.0000,0.0000,6.2832,0,105,10019
spawn,10260333,4,244,221 basket weave,1,0,0,256,1004,2,17000,1036,0,0,1.3775,0.0000,0.0000,6.0837,0,105,10019
spawn,10260573,4,351,328 rose window,1,0,0,256,780,2,17000,16943,0,0,1.2247,0.0000,0.0000,2.9920,105,176,10020
spawn,10261088,3,519,496 storm horizon,2,0,2,78,522,2,11085,2410,118,0,1.3525,0.0671,-0.0882,0.3989,105,176,10020
spawn,10261210,1,225,202 silk veil,1,0,1,128,621,2,17000,25763,0,0,1.9889,0.1612,-0.1518,5.6848,105,176,10020
spawn,10261431,2,582,559 planetary set,2,0,2,78,594,2,16640,9408,0,0,1.4900,-0.2153,0.0035,2.1941,105,176,10020
spawn,10261480,4,389,366 planetary nebula,0,0,0,256,613,2,17000,21828,0,0,1.3701,0.0000,0.0000,3.2912,105,176,10020
spawn,10262181,4,420,397 pebble mosaic,0,0,0,256,889,0,17000,3902,0,0,1.1022,0.0000,0.0000,2.9920,176,134,10021
spawn,10262765,3,515,492 helix bolt,3,0,1,73,838,0,4570,22267,0,0,1.6460,0.0835,-0.0412,0.2992,134,111,10022
spawn,10262988,1,261,238 vortex sheet,1,0,1,131,940,0,13687,11920,141,0,1.7836,0.2553,0.0741,1.0971,134,111,10022
spawn,10263075,4,138,115 vega bulge,0,0,0,256,1097,0,17000,27725,0,0,1.1803,0.0000,0.0000,1.4960,134,111,10022
spawn,10263591,2,189,166 star trails,2,0,1,120,459,0,5853,32148,116,0,2.3768,0.0694,0.1871,2.3936,111,158,10023
spawn,10264138,4,40,017 metaball kiss,0,0,0,256,1210,2,17000,18857,0,0,1.0545,0.0000,0.0000,2.8923,111,158,10023
spawn,10264684,1,258,235 petal rosette,1,0,1,162,767,2,17000,4956,0,0,1.5311,-0.0741,-0.2506,5.0864,158,60,10024
spawn,10264768,2,157,134 aurora curtain,2,0,1,121,659,2,12000,12094,0,0,0.5827,0.1282,-0.0412,0.0997,158,60,10024
spawn,10264880,3,146,123 apollonian,3,0,2,81,617,2,6000,29434,0,0,1.5865,-0.1353,0.2129,2.2939,158,60,10024
spawn,10265317,4,431,408 lowpoly terrain,0,0,0,256,894,2,17000,23837,0,0,1.3027,0.0000,0.0000,3.7899,158,60,10024
spawn,10266106,1,178,155 knot loom,2,0,2,85,1417,2,17000,10685,0,0,0.5930,0.2247,-0.0435,0.3989,60,34,10025
spawn,10266271,4,115,092 greek key panel,0,0,0,256,1226,2,17000,1931,0,0,1.0866,0.0000,0.0000,3.0917,60,34,10025
spawn,10266852,2,174,151 chladni filaments,2,0,2,103,818,2,16406,24270,0,0,0.9296,-0.0224,-0.1588,3.2912,34,24,10026
spawn,10267141,3,602,579 matrix pileup,2,0,2,102,922,2,6000,16127,35,0,1.8082,0.2529,-0.0976,5.1861,34,24,10026
spawn,10267602,4,264,241 river delta,1,0,0,256,935,2,17000,29697,0,0,1.3299,0.0000,0.0000,0.5984,34,24,10026
spawn,10268160,1,77,054 starfield warp,2,0,2,79,1260,2,17000,1580,0,0,2.0730,-0.1447,-0.2788,6.1835,24,77,10027
spawn,10268506,2,102,079 golden bloom,3,0,4,90,950,2,13406,16763,0,0,1.1636,-0.0459,-0.0247,4.7872,24,77,10027
spawn,10268617,4,318,295 meander key,1,0,0,256,767,1,17000,23027,0,0,1.1877,0.0000,0.0000,4.4880,24,77,10027
spawn,10268947,3,579,556 gyroscopes,3,0,1,91,496,1,5671,5686,0,1,1.5208,-0.2435,0.0929,1.1968,77,85,10028
spawn,10269385,4,412,389 glass blocks,0,0,0,256,977,0,17000,11266,0,0,1.1351,0.0000,0.0000,2.9920,77,85,10028
spawn,10270194,1,319,296 truchet ribbons,1,0,1,155,625,0,13812,29158,0,0,1.4161,-0.2953,0.0459,0.9973,85,101,10029
spawn,10270415,4,101,078 turing garden,0,0,0,256,705,1,17000,2897,0,0,1.0808,0.0000,0.0000,2.7925,85,101,10029
spawn,10270987,2,179,156 apollonian tide,3,0,1,121,958,1,12875,18731,91,0,0.5396,0.1824,-0.0341,4.5877,101,49,10030
spawn,10271134,4,34,011 plasma mandala,1,0,0,256,1179,2,17000,13843,0,0,1.4277,0.0000,0.0000,2.9920,101,49,10030
spawn,10271631,3,131,108 vega bulge,2,0,2,64,912,2,7406,822,0,0,0.6956,0.1000,-0.2624,1.6955,101,49,10030
spawn,10271768,1,119,096 scanline butterfly,1,0,1,152,1206,2,17000,26220,0,2,1.1493,-0.1282,0.1024,6.2832,49,160,10031
spawn,10272453,4,468,445 alcohol ink,0,0,0,256,861,0,17000,18071,0,0,1.1384,0.0000,0.0000,2.9920,49,160,10031
spawn,10272948,2,508,485 heat lightning,2,0,1,113,1096,0,8384,2928,113,1,2.2516,0.0976,0.0341,2.9920,160,29,10032
spawn,10273385,4,449,426 fisheye grid,0,0,0,256,748,2,17000,27613,0,0,1.4137,0.0000,0.0000,3.7899,160,29,10032
spawn,10273845,1,218,195 aperture star,2,0,2,136,551,2,17000,13430,34,2,2.3871,0.1988,-0.1353,1.0971,29,67,10033
spawn,10274150,3,207,184 caustic billiard,3,0,2,109,622,2,11273,23170,0,0,1.7548,0.2741,-0.0129,5.7845,29,67,10033
spawn,10274162,4,469,446 agate bands,0,0,0,256,870,2,17000,9027,0,0,1.1252,0.0000,0.0000,3.7899,29,67,10033
spawn,10275116,4,411,388 rose window,0,0,0,256,838,0,17000,26193,0,0,1.3142,0.0000,0.0000,3.8896,67,46,10034
spawn,10275561,1,321,298 corner rays,1,0,1,179,559,0,14125,9517,0,0,1.8636,0.1400,0.1306,6.0837,67,46,10034
spawn,10275734,2,217,194 harmonic shell,2,0,1,104,763,0,7927,17290,91,0,0.7633,-0.2153,0.1071,0.2992,67,46,10034
spawn,10276060,4,251,228 rope net,1,0,0,256,718,0,17000,462,0,0,1.2921,0.0000,0.0000,0.8976,46,152,10035
spawn,10276414,4,67,044 majority quilt,0,0,0,256,1196,1,17000,24413,0,0,1.4318,0.0000,0.0000,4.9867,46,152,10035
spawn,10276654,4,112,089 oval drums,0,0,0,256,1247,1,17000,10634,0,0,1.3800,0.0000,0.0000,2.7925,46,152,10035
spawn,10276976,1,137,114 khatim weave,2,0,1,177,832,1,17000,28662,0,2,2.0402,-0.0647,0.0624,0.1995,152,10,10036
spawn,10277405,3,65,042 bz pinwheel,2,0,4,90,473,1,7453,23088,0,0,1.7138,-0.2576,0.1259,0.6981,152,10,10036
spawn,10277572,2,586,563 corner train,3,0,4,90,633,1,12656,2853,0,0,0.7839,0.1024,-0.2718,4.1888,152,10,10036
spawn,10277943,4,433,410 warped mesh,0,0,0,256,823,2,17000,16791,0,0,1.0430,0.0000,0.0000,4.4880,10,166,10037
spawn,10278544,1,104,081 poly morph,2,0,2,87,957,2,17000,1733,0,0,1.8862,0.1988,-0.1376,1.0971,10,166,10037
spawn,10278844,4,272,249 canyon strata,1,0,0,256,840,0,17000,27261,0,0,1.0356,0.0000,0.0000,0.0997,10,166,10037
spawn,10279522,2,501,478 crawler arcs,3,0,1,100,1053,0,6890,12646,54,0,2.2249,0.1941,-0.0318,4.8869,166,61,10038
spawn,10279681,4,211,188 plait loom,1,0,0,256,1478,0,17000,7270,0,0,1.2830,0.0000,0.0000,3.3909,166,61,10038
spawn,10280473,3,155,132 tesseract drift,3,0,1,84,697,0,3981,23231,6,2,1.3135,-0.1824,0.0976,5.9840,61,146,10039
spawn,10280649,1,140,117 cloth lattice,2,0,4,90,1222,0,14375,18218,0,0,0.8208,-0.2882,-0.0812,1.4960,61,146,10039
spawn,10281189,4,304,281 feather mandala,1,0,0,256,728,1,17000,32565,0,0,1.4293,0.0000,0.0000,6.2832,146,126,10040
spawn,10281587,4,400,377 dune field,0,0,0,256,907,1,17000,7219,0,0,1.2132,0.0000,0.0000,0.2992,146,126,10040
spawn,10282005,2,593,570 orrery,3,0,1,140,401,1,13812,27312,0,0,0.9276,-0.1400,0.0529,0.2992,126,86,10041
spawn,10282465,4,0,asm,0,0,0,256,153,0,17000,19773,0,0,1.1433,0.0000,0.0000,0.9973,126,86,10041
spawn,10282785,4,183,160 chrome relief,0,0,0,256,1463,0,17000,5398,0,0,1.3734,0.0000,0.0000,0.4987,126,86,10041
spawn,10283088,3,82,059 binary dance,3,0,1,107,1125,0,4214,19737,59,0,1.1534,0.0318,0.0835,3.7899,86,151,10042
spawn,10283291,2,605,582 rising embers,3,0,1,102,432,0,8085,29008,41,1,1.1205,-0.2200,-0.1024,1.0971,86,151,10042
spawn,10283462,1,509,486 volcanic lightning,2,0,1,134,1422,0,13781,10686,0,0,1.6891,0.1424,0.2835,0.6981,86,151,10042
spawn,10284253,4,461,438 colour field washes,0,0,0,256,782,1,17000,28472,0,0,1.1959,0.0000,0.0000,2.6928,151,167,10043
spawn,10284892,2,564,541 comet trio,3,0,4,90,654,1,13187,17458,17,0,1.9683,0.1941,-0.2718,6.1835,151,167,10043
spawn,10285088,4,413,390 cathedral panes,0,0,0,256,781,1,17000,2943,0,0,1.2353,0.0000,0.0000,4.4880,167,120,10044
spawn,10285695,3,591,568 rack and pinion,3,0,1,112,703,1,6234,9787,0,0,0.4924,-0.0576,0.3000,0.5984,167,120,10044
spawn,10285781,1,281,258 crystal facets,1,0,1,135,699,1,17000,6917,32,2,0.7633,-0.1424,0.2647,1.0971,167,120,10044
spawn,10286025,4,256,233 crinkled foil,1,0,0,256,846,1,17000,22571,0,0,1.4203,0.0000,0.0000,0.8976,167,120,10044
spawn,10286697,2,533,510 lissajous bolt,3,0,1,122,584,1,14125,30373,0,2,0.4780,0.2176,0.2129,1.5957,120,18,10045
spawn,10286906,4,247,224 fish scales,1,0,0,256,974,1,17000,14826,0,0,1.2912,0.0000,0.0000,5.8843,120,18,10045
spawn,10287329,1,316,293 lantern rows,1,0,1,173,464,1,17000,23368,0,0,1.1718,0.2929,-0.1071,1.9947,18,179,10046
spawn,10287757,2,584,561 edge gear,3,0,1,122,366,1,14312,4750,0,0,1.0138,0.0412,0.1518,2.5931,18,179,10046
spawn,10287910,4,388,365 dark nebula,0,0,0,256,865,2,17000,9620,0,0,1.1359,0.0000,0.0000,2.3936,18,179,10046
spawn,10288588,2,620,597 will o wisp,3,0,2,102,589,2,17000,29540,18,2,2.4015,0.1588,-0.0035,1.4960,179,104,10047
spawn,10288737,3,165,142 attractor smoke,3,0,2,93,691,2,11179,20956,0,2,1.6871,0.2576,-0.2200,0.4987,179,104,10047
spawn,10288828,4,53,030 octa facets,0,0,0,256,1278,1,17000,15260,0,0,1.1795,0.0000,0.0000,6.2832,179,104,10047
spawn,10289235,1,317,294 wisteria,1,0,1,145,607,1,17000,6894,44,1,2.1202,0.1659,0.0318,3.7899,104,59,10048
spawn,10289247,4,327,304 twill weave,0,0,0,256,819,2,17000,2261,0,0,1.3175,0.0000,0.0000,2.8923,104,59,10048
spawn,10290109,2,113,090 diamond burst,2,0,2,116,699,2,17000,16143,102,2,1.8123,-0.0176,0.1447,1.3963,104,59,10048
spawn,10290136,4,231,208 moire gauze,1,0,0,256,923,1,17000,26874,0,0,1.1301,0.0000,0.0000,5.0864,104,59,10048
spawn,10290750,1,308,285 dune perspective,1,0,1,145,930,1,17000,5679,0,0,1.8431,0.0129,-0.2694,3.0917,59,14,10049
spawn,10291018,3,502,479 spider lightning,3,0,1,87,637,1,6234,21703,70,2,1.3894,0.0035,0.1612,1.9947,59,14,10049
spawn,10291046,4,314,291 moss carpet,1,0,0,256,690,0,17000,10047,0,0,1.1268,0.0000,0.0000,2.8923,59,14,10049
spawn,10291286,4,41,018 kefrens spiral,1,0,0,256,1460,0,17000,30922,0,0,1.0307,0.0000,0.0000,4.5877,14,125,10050
spawn,10291526,4,394,371 cell caustics,0,0,0,256,705,1,17000,11114,0,0,1.1745,0.0000,0.0000,0.2992,14,125,10050
spawn,10291853,2,81,058 fountain arcs,2,0,1,132,1255,1,9187,30955,163,0,1.0076,-0.1494,0.2765,5.1861,14,125,10050
spawn,10292319,4,343,320 membrane pores,1,0,0,256,764,1,17000,23652,0,0,1.3077,0.0000,0.0000,4.4880,125,58,10051
spawn,10292955,1,601,578 matrix side rain,2,0,1,135,976,1,17000,11882,0,0,1.4777,0.1941,-0.0200,1.6955,125,58,10051
spawn,10293099,3,180,157 supershape bloom,3,0,1,75,680,1,6328,18018,0,0,1.8205,0.2812,0.1353,0.7979,125,58,10051
spawn,10293248,4,450,427 twisted grid,0,0,0,256,906,0,17000,5674,0,0,1.0816,0.0000,0.0000,6.0837,58,3,10052
spawn,10294288,4,28,005 breathing fold,0,0,0,256,974,1,17000,17473,0,0,1.1548,0.0000,0.0000,0.2992,3,28,10053
spawn,10294763,1,342,319 lattice bloom,1,0,1,178,1009,1,17000,3193,0,1,1.8985,0.0718,0.0035,1.8949,3,28,10053
spawn,10294883,2,161,138 soap bubbles,2,0,1,118,1071,1,8000,28476,0,0,1.3587,-0.1659,0.2388,0.8976,3,28,10053
spawn,10295003,3,608,585 constellation connect,3,0,1,86,357,1,6437,22187,0,0,2.4918,0.2176,0.0106,1.7952,3,28,10053
spawn,10295310,4,11,asm,0,0,0,256,620,1,17000,14787,0,0,1.3455,0.0000,0.0000,1.6955,28,175,10054
spawn,10295963,4,627,604 mandel deep,0,0,0,256,949,0,17000,8396,0,0,1.2699,0.0000,0.0000,5.1861,28,175,10054
spawn,10296328,3,576,553 origami cranes,3,0,1,110,487,0,4417,23674,162,0,0.8680,-0.1894,-0.1447,0.8976,175,62,10055
spawn,10296392,2,216,193 cord braid,2,0,1,125,1190,0,7277,31340,0,0,2.2824,-0.2506,-0.2435,5.7845,175,62,10055
spawn,10296533,1,325,302 cirrus streaks,2,0,1,159,700,0,14187,17548,40,2,1.8513,0.1259,0.2835,0.9973,175,62,10055
spawn,10297010,4,48,025 ember triad,0,0,0,256,1259,1,17000,13286,0,0,1.4186,0.0000,0.0000,4.2885,175,62,10055
spawn,10298144,1,253,230 nebula wisps,1,0,1,141,848,1,17000,31499,67,0,0.6279,-0.1141,-0.2106,2.0944,62,128,10056
spawn,10298283,4,462,439 ink blotches,0,0,0,256,649,1,17000,22437,0,0,1.0488,0.0000,0.0000,1.4960,62,128,10056
spawn,10298961,2,221,198 whirl nest,2,0,1,108,658,1,12968,8066,180,0,1.6337,0.1471,-0.2318,1.4960,128,42,10057
spawn,10299037,4,441,418 breathing rings,0,0,0,256,1102,1,17000,16460,0,0,1.3915,0.0000,0.0000,5.8843,128,42,10057
spawn,10299635,1,94,071 silk currents,2,0,1,146,1598,1,17000,29696,0,2,0.5006,0.1235,-0.0200,2.3936,42,178,10058
spawn,10299839,3,619,596 frost glints,3,0,1,77,694,1,6890,21255,0,0,0.8147,-0.2106,0.2694,1.5957,42,178,10058
spawn,10300134,4,54,031 spirograph bloom,1,0,0,256,628,2,17000,4608,0,0,1.3175,0.0000,0.0000,2.3936,42,178,10058
spawn,10300849,2,587,564 gear mandala,2,0,2,64,1079,2,15703,16907,14,2,1.5988,0.2341,0.1682,0.1995,178,157,10059
